epoch,train_loss,val_loss,vx_mse,wz_mse
0,0.0349992850963174,0.06646887001816444,0.0013794254045933485,0.023750796914100647
1,0.01936738852049688,0.0770253184718564,0.0011938046663999557,0.017576513811945915
2,0.016517114590601997,0.0875619549485416,0.0006700372905470431,0.015107013285160065
3,0.015198990293351259,0.08443264846539969,0.0010964489774778485,0.01833239011466503
4,0.014220954479576732,0.08038883631975365,0.0007328771753236651,0.020462118089199066
5,0.013646070904977872,0.08025559713118526,0.0005052901688031852,0.007428357843309641
