epoch,train_loss,val_loss,ce,kl,sparsity
0,1.354877576989125,1.2454966934256277,1.1006361246109009,1.2267383337020874,-1.1711570024490356
1,1.1897964227341777,1.2251677831255556,0.9937717914581299,1.2416081428527832,-1.1562871932983398
2,1.1717426763274612,1.2191006687999133,1.0255883932113647,1.2409340143203735,-1.1569610834121704
3,1.162702262310902,1.2112585966347924,0.9821984171867371,1.2489036321640015,-1.1489917039871216
4,1.1562659919190343,1.2106934764827275,1.0259771347045898,1.270067572593689,-1.1278274059295654
5,1.150045796578073,1.2062199707089225,1.026641845703125,1.2685872316360474,-1.1293081045150757
6,1.1460092857120914,1.206176946735672,1.068729043006897,1.2949278354644775,-1.102967381477356
7,1.1422408592520554,1.2057100972143713,0.9942407608032227,1.2692221403121948,-1.1286730766296387
8,1.139890043847564,1.2020033962458463,0.9706596732139587,1.3004976511001587,-1.0973976850509644
9,1.1361203318954096,1.2043916483418196,0.9841735363006592,1.319319486618042,-1.0785757303237915
10,1.1341687510341742,1.1985493007764265,1.0189541578292847,1.2736176252365112,-1.1242775917053223
11,1.1311968710168805,1.200888725109738,0.9835777878761292,1.3230327367782593,-1.0748623609542847
12,1.130677967407904,1.1961805676254458,1.0025564432144165,1.2943183183670044,-1.1035771369934082
13,1.1289094313483994,1.1965019419562852,1.0367650985717773,1.3170355558395386,-1.080859661102295
14,1.126590433463589,1.1974506510789633,0.9986400604248047,1.3511102199554443,-1.0467849969863892
15,1.1247958277747307,1.1956160414182668,1.0822646617889404,1.273633599281311,-1.124261736869812
16,1.1235425437667923,1.1978657456516857,0.9870488047599792,1.349817156791687,-1.0480780601501465
17,1.1220647487698416,1.1960816726133816,0.9680528044700623,1.3290894031524658,-1.0688058137893677
18,1.12221571717998,1.1953443298223896,0.9488427639007568,1.3201638460159302,-1.0777312517166138
19,1.1204276867181633,1.1950276926295735,1.002698302268982,1.3063429594039917,-1.0915522575378418
20,1.1198544121216196,1.1963340446217081,1.014724612236023,1.3335949182510376,-1.064300298690796
21,1.11904154449823,1.1945141789398657,0.9774120450019836,1.2841129302978516,-1.1137824058532715
22,1.1183995390178891,1.195016546017493,1.02396821975708,1.3032071590423584,-1.0946881771087646
23,1.1178705373197133,1.1931729490633793,0.9413557648658752,1.3229889869689941,-1.0749062299728394
24,1.11695642246239,1.1913347263104286,0.9324045777320862,1.3333210945129395,-1.064574122428894
25,1.1159861944800182,1.1930925405496522,0.9667770266532898,1.3237844705581665,-1.074110746383667
26,1.1151401144594004,1.1918713383399244,1.0029757022857666,1.3271081447601318,-1.0707870721817017
27,1.1147503728585568,1.1958445517125462,1.0384941101074219,1.3406085968017578,-1.0572866201400757
28,1.1137903437010042,1.1937061646064364,0.985995888710022,1.343653917312622,-1.0542412996292114
29,1.1135132568699029,1.1921456584814472,0.9881556630134583,1.3132761716842651,-1.084619164466858
