epoch,train_loss,val_loss,ce,kl,sparsity
0,1.3510729705774809,1.0613218128500013,1.1300302743911743,1.22170889377594,-1.176186442375183
1,1.074766552929348,0.9488299786048094,0.7282713055610657,1.5747231245040894,-0.8231722116470337
2,0.9728646071251746,0.9103125847762841,0.7991152405738831,1.4966322183609009,-0.9012629985809326
3,0.9157066359494378,0.8696020600462394,0.3797048330307007,1.764509677886963,-0.6333858370780945
4,0.8729900743306729,0.7951025653483295,0.764026939868927,1.439724087715149,-0.9581714272499084
5,0.8451994556576593,0.84577448453222,0.5179641842842102,1.4992209672927856,-0.8986745476722717
6,0.812848951163862,0.7886999429902769,0.7696481943130493,1.5139451026916504,-0.8839502930641174
7,0.7917093141589232,0.7760655591462521,0.9370421171188354,1.5860933065414429,-0.811802089214325
8,0.7763409139262598,0.773307859073294,0.7057068943977356,1.7090091705322266,-0.6888861656188965
9,0.7610798513997172,0.7335558723714939,0.615491509437561,1.6495091915130615,-0.7483862042427063
10,0.7537403807637021,0.7791942441717107,0.49057915806770325,1.7986795902252197,-0.5992158651351929
11,0.7403541917033092,0.774072620145818,0.4304371774196625,1.8100495338439941,-0.5878456830978394
12,0.7305308954921331,0.7567428672476743,0.45419228076934814,1.7354977130889893,-0.6623976826667786
13,0.725385651914693,0.7469474266184137,0.5088666081428528,1.8213527202606201,-0.5765426754951477
14,0.7148428773734918,0.7590564776608284,0.5328822135925293,1.9406635761260986,-0.457231730222702
