epoch,train_loss,val_loss,ce,kl,sparsity
0,0.5449976187398907,0.6957796290290392,0.2901584208011627,2.183182954788208,-0.21471233665943146
1,0.2417130185415407,0.7037954724351323,0.23384836316108704,2.1821787357330322,-0.2157164365053177
2,0.19572763851740047,0.7689151643189435,0.15757927298545837,2.2342615127563477,-0.16363373398780823
3,0.17642843953883908,0.7806242993537416,0.15474654734134674,2.2509236335754395,-0.14697152376174927
4,0.1640207130527256,0.7678333480194166,0.13157719373703003,2.269998073577881,-0.1278972178697586
5,0.1536410835093957,0.8706195580175764,0.12146424502134323,2.2961204051971436,-0.10177502036094666
